"","technique","mean_time","lowerBound_CI","upperBound_CI","corrected_CI","lowerBound_CI_corr","upperBound_CI_corr"
"1","geo-icon",0.104477611940299,-0.432835820895522,0.626865671641791,0.983333333333333,-0.537313432835821,0.746268656716418
"2","geo-uni",-1.3134328358209,-1.97014925373134,-0.671641791044776,0.983333333333333,-2.1044776119403,-0.522388059701492
"3","uni-icon",1.41791044776119,0.597014925373134,2.13432835820896,0.983333333333333,0.417910447761194,2.29850746268657
