"","technique","mean_time","lowerBound_CI","upperBound_CI","corrected_CI","lowerBound_CI_corr","upperBound_CI_corr"
"1","geo-icon",-0.35421686746988,-0.802409638554217,0.12289156626506,0.983333333333333,-0.893975903614458,0.233734939759036
"2","geo-uni",1.28674698795181,0.773493975903614,1.76867469879518,0.983333333333333,0.667469879518072,1.86970067488681
"3","uni-icon",-1.64096385542169,-2.13734939759036,-1.09156626506024,0.983333333333333,-2.25301204819277,-0.955709038978479
