"","technique","mean_time","lowerBound_CI","upperBound_CI","corrected_CI","lowerBound_CI_corr","upperBound_CI_corr"
"1","geo-icon",0.335024307757346,-2.10289490998985,2.79350907479101,0.983333333333333,-2.63187102054035,3.37906968582196
"2","geo-uni",-3.22482914112591,-5.51834463939451,-0.966027337076505,0.983333333333333,-6.0331394690951,-0.404716440373642
"3","uni-icon",3.55985344888325,1.25413936447545,5.89387869440675,0.983333333333333,0.744496977231614,6.55763672852135
