"","technique","mean_time","lowerBound_CI","upperBound_CI","corrected_CI","lowerBound_CI_corr","upperBound_CI_corr"
"1","geo-icon",0.170731707317073,-0.585365853658537,0.902439024390244,0.983333333333333,-0.75609756097561,1.07317073170732
"2","geo-uni",0.51219512195122,-0.463414634146341,1.46341463414634,0.983333333333333,-0.634146341463415,1.65853658536585
"3","uni-icon",-0.341463414634146,-1.34146341463415,0.536585365853659,0.983333333333333,-1.5609756097561,0.707317073170732
