"","technique","mean_time","lowerBound_CI","upperBound_CI","corrected_CI","lowerBound_CI_corr","upperBound_CI_corr"
"1","geo-icon",2.53338570306363,0.742340926944226,4.24980361351139,0.983333333333333,0.294579732914375,4.6229379418696
"2","geo-uni",-0.526315789473684,-2.6904948939513,1.11547525530244,0.983333333333333,-3.3300895011076,1.48282536487123
"3","uni-icon",3.05970149253731,0.895522388059702,5.29850746268657,0.983333333333333,0.447761194029851,5.82089552238806
