Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
640cc3954d53622c1fcb62a1,03c7c8be-91dd-4fb3-9a93-f214f1c456b2,APPROVED,2023-03-11T18:08:21.152000Z,2023-03-11T18:22:55.582000Z,2023-03-11T18:22:55.987000,2023-03-11T18:22:55.921763Z,875,C18N4HK9,663,"English, Finnish",39,Female,White,Finland,Finland,Finland,Finnish,DATA_EXPIRED,DATA_EXPIRED
640cc3babdb6f2d9f34c7a74,3a4124d9-7d96-4a60-bcfb-68b04e7fb661,APPROVED,2023-03-11T18:08:58.838000Z,2023-03-11T18:17:15.210000Z,2023-03-11T18:17:15.666000,2023-03-11T18:17:15.602924Z,497,C18N4HK9,175,English,34,Male,Black,Nigeria,South Africa,Nigeria,English,No,Full-Time
640cc3d76d2aec57408c66d5,1d6ced76-1b9f-47fd-b648-3a67d75dde2e,APPROVED,2023-03-11T18:09:35.078000Z,2023-03-11T18:27:07.703000Z,2023-03-13T08:52:52.785000,2023-03-11T18:27:08.082279Z,1053,NOCODE,120,"Afrikaans, English",34,Male,Black,South Africa,South Africa,South Africa,English,No,Due to start a new job within the next month
640cc3dcd00c1740e4d5a1ae,77fa1ec7-9573-4b5d-9964-cd1ca84f0191,APPROVED,2023-03-11T18:09:38.785000Z,2023-03-11T18:42:12.830000Z,2023-03-11T18:42:13.264000,2023-03-11T18:42:13.197917Z,1955,C18N4HK9,107,"English, Polish",20,Female,White,Poland,Poland,Poland,Polish,Yes,Other
640cc3df2332b15151d51214,1a4d9c4b-6030-48b3-bfd7-4676d7e974d1,APPROVED,2023-03-11T18:12:12.139000Z,2023-03-11T18:35:48.288000Z,2023-03-11T18:35:48.787000,2023-03-11T18:35:48.722628Z,1417,C18N4HK9,117,English,21,Male,Black,South Africa,South Africa,South Africa,English,Yes,Other
640cc6a705f29024344dd05f,bc7cf8e3-3a43-4a8a-899b-12b160c3dfe2,APPROVED,2023-03-11T18:21:27.204000Z,2023-03-11T18:30:47.614000Z,2023-03-11T18:30:48.135000,2023-03-11T18:30:48.053730Z,561,C18N4HK9,489,"Portuguese, English",27,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
640cc6abafbc16708af4a729,85d68a06-7cef-41ee-9d61-83f6bdd17a5b,APPROVED,2023-03-11T18:21:31.509000Z,2023-03-11T18:29:54.730000Z,2023-03-11T18:29:55.140000,2023-03-11T18:29:55.079607Z,504,C18N4HK9,246,"English, Hungarian, French",25,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
640cc6ac373ce26aef82f068,3f871e52-8664-4df6-a9e6-0cb2553b38e9,APPROVED,2023-03-11T18:21:32.315000Z,2023-03-11T18:29:52.661000Z,2023-03-11T18:29:53.106000,2023-03-11T18:29:53.045620Z,501,C18N4HK9,317,"English, Polish",24,Female,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
640cc6ac570282ba30af9eab,b5bf68f3-e846-4278-8bb6-2e2ee7f75a4a,APPROVED,2023-03-11T18:21:32.248000Z,2023-03-11T18:28:20.240000Z,2023-03-11T18:28:20.868000,2023-03-11T18:28:20.787184Z,408,C18N4HK9,250,"English, Hungarian",24,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,Unemployed (and job seeking)
640cc6ac866cc8b039c94713,f3812f90-c2bc-4fe6-9b19-e0341371c6de,APPROVED,2023-03-11T18:22:49.505000Z,2023-03-11T18:35:45.903000Z,2023-03-11T18:35:46.393000,2023-03-11T18:35:46.311351Z,777,C18N4HK9,171,"English, Hindi",24,Male,Asian,India,Germany,India,Hindi,Yes,Other
640cc6ae6180ef84add946ba,0784c99f-b5e5-4804-8677-afdfce7487dd,APPROVED,2023-03-11T18:21:34.894000Z,2023-03-11T18:31:45.398000Z,2023-03-11T18:31:45.878000,2023-03-11T18:31:45.805270Z,611,C18N4HK9,267,"Spanish, English",37,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
640cc6aea0a72ef59656a4a1,81a69e56-3243-4b0f-ac90-5d9848511be9,APPROVED,2023-03-11T18:21:34.508000Z,2023-03-11T18:25:12.458000Z,2023-03-11T18:25:12.942000,2023-03-11T18:25:12.886505Z,218,C18N4HK9,650,"Italian, English",35,Male,White,Italy,Italy,Italy,Italian,No,Full-Time
640cc6b11a730ec0c96d3590,020c669f-3fcf-4fe1-87ef-c91557b8178a,APPROVED,2023-03-11T18:21:37.947000Z,2023-03-11T18:29:33.361000Z,2023-03-11T18:29:34.041000,2023-03-11T18:29:33.963790Z,476,C18N4HK9,15,"English, Portuguese",22,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
640cc6b2515c3fa275011084,a3f6e3fd-b776-47e4-8173-e6d2e49f6032,APPROVED,2023-03-11T18:21:43.981000Z,2023-03-11T18:27:32.444000Z,2023-03-11T18:27:32.886000,2023-03-11T18:27:32.823530Z,349,C18N4HK9,139,"English, Portuguese",28,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
640cc6b3fc9817aedb9d4e18,8dd4227b-c587-4b43-8619-f1f9d1ce6e05,APPROVED,2023-03-11T18:21:39.936000Z,2023-03-11T18:50:13.140000Z,2023-03-11T18:50:13.597000,2023-03-11T18:50:13.535195Z,1714,C18N4HK9,267,"English, Polish",22,Female,White,Poland,Poland,Poland,Polish,Yes,Other
640ccb420d411e4c0fdb3c75,731c198f-d394-4c95-8951-67cfaf30d818,APPROVED,2023-03-11T18:41:31.786000Z,2023-03-11T18:49:00.668000Z,2023-03-11T18:49:01.124000,2023-03-11T18:49:01.062872Z,449,C18N4HK9,249,"Greek, English, French",21,Female,White,Greece,Greece,Greece,Greek,Yes,Unemployed (and job seeking)
640ccb44f7b17d054882f0bb,a3d89d3d-40dd-42fb-8ef8-7ff22027fb77,APPROVED,2023-03-11T18:41:20.811000Z,2023-03-11T18:50:02.967000Z,2023-03-11T18:50:03.470000,2023-03-11T18:50:03.409204Z,523,C18N4HK9,274,"English, Latvian, Russian",21,Female,White,Latvia,Latvia,Latvia,Latvian,Yes,Part-Time
640ccb46fd9a3fef7be29b0f,c6720fce-2983-4290-b004-3d7c42d3eca5,APPROVED,2023-03-11T18:41:10.708000Z,2023-03-11T18:46:16.389000Z,2023-03-11T18:46:16.837000,2023-03-11T18:46:16.779210Z,306,C18N4HK9,713,"English, Spanish",25,Female,White,Spain,Spain,Spain,Spanish,DATA_EXPIRED,DATA_EXPIRED
640ccb4881527e285dcb629e,a915d1b0-9bfe-4d0a-85b3-5426f378edac,APPROVED,2023-03-11T18:45:02.880000Z,2023-03-11T18:55:01.460000Z,2023-03-11T18:55:01.955000,2023-03-11T18:55:01.885029Z,599,C18N4HK9,326,"German, English, Tamil",27,Female,Asian,Austria,Austria,Austria,English,Yes,Unemployed (and job seeking)
640ccb4bc1fac8784aa9ebfa,78a666db-c792-46fe-bab6-e0bf92a026f9,APPROVED,2023-03-11T18:41:15.074000Z,2023-03-11T18:50:19.430000Z,2023-03-11T18:50:19.927000,2023-03-11T18:50:19.867959Z,545,C18N4HK9,449,"English, Italian",44,Female,White,Italy,Italy,Italy,Italian,No,Full-Time
640ccb4df5303baa18af9edd,d3207db7-8e7a-44d7-a00c-c45ef92b5dc3,APPROVED,2023-03-11T18:41:17.212000Z,2023-03-11T18:51:50.280000Z,2023-03-11T18:51:51.115000,2023-03-11T18:51:51.047171Z,634,C18N4HK9,308,"English, French, German, Polish",21,Female,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
640ccb5b38c1c86ed8756353,6b047161-f890-44b3-994b-eb46f0653b32,APPROVED,2023-03-11T18:41:31.060000Z,2023-03-11T18:51:19.613000Z,2023-03-11T18:51:20.039000,2023-03-11T18:51:19.976153Z,589,C18N4HK9,124,"English, Portuguese",23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
640ccb744acdc884dda49353,0e67f8b4-3c42-43aa-bced-d8cda63fc5eb,APPROVED,2023-03-11T18:42:16.794000Z,2023-03-11T18:51:48.808000Z,2023-03-11T18:51:49.362000,2023-03-11T18:51:49.297350Z,573,C18N4HK9,94,English,21,Male,White,South Africa,South Africa,South Africa,English,Yes,DATA_EXPIRED
640ccb9424467b2dd5e501de,56405fd0-e189-4028-8b13-b0c3fef209c5,APPROVED,2023-03-11T18:42:28.742000Z,2023-03-11T19:11:23.933000Z,2023-03-11T19:11:24.511000,2023-03-11T19:11:24.450757Z,1736,C18N4HK9,411,"English, Polish",26,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
640cccddea603b028f13fabd,b25e2c92-e785-4390-8fd7-5dc4e2cc7d7c,APPROVED,2023-03-11T18:48:18.472000Z,2023-03-11T19:10:29.676000Z,2023-03-11T19:10:30.095000,2023-03-11T19:10:30.038733Z,1332,C18N4HK9,195,"Afrikaans, English",20,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
640cd04f3aaa4663b1bf83cb,c8389cf4-e354-48f7-843c-c868063be021,APPROVED,2023-03-11T19:03:24.213000Z,2023-03-11T19:07:26.945000Z,2023-03-11T19:07:27.429000Z,2023-03-11T19:07:27.598871Z,243,C18N4HK9,254,"English, Portuguese, Spanish",26,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
640cd051f8340b9b82bf839c,cba508d2-72de-4b76-9d60-1b9a34427b8a,APPROVED,2023-03-11T19:02:42.768000Z,2023-03-11T19:08:26.599000Z,2023-03-11T19:08:27.051000,2023-03-11T19:08:26.989464Z,344,C18N4HK9,791,"English, Portuguese",29,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
640cd052e69c8bcf43ef935f,7eb455c6-d00c-476a-aa1a-369790416db8,APPROVED,2023-03-11T19:03:41.285000Z,2023-03-11T19:21:00.824000Z,2023-03-11T19:21:01.342000,2023-03-11T19:21:01.271279Z,1040,C18N4HK9,65,"English, Afrikaans",21,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
640cd0543be9d3c78b722027,f26c66dc-117e-449d-8cb9-4e1fa79d6504,APPROVED,2023-03-11T19:02:44.935000Z,2023-03-11T19:09:53.363000Z,2023-03-11T19:09:53.875000,2023-03-11T19:09:53.797900Z,429,C18N4HK9,386,English,26,Male,White,Greece,Greece,Greece,Greek,No,Part-Time
640cd0546ffbc726151a169d,09bba4d9-b967-467a-8130-ddf46356ad55,APPROVED,2023-03-11T19:02:44.367000Z,2023-03-11T19:12:27.590000Z,2023-03-11T19:12:29.438000,2023-03-11T19:12:29.376660Z,584,C18N4HK9,62,"Japanese, English, Polish",21,Male,White,Poland,Poland,Poland,Polish,Yes,DATA_EXPIRED
640cd05ecb6a981651cb62fb,c825d6be-8f13-4e91-bd83-1fed4280b69f,APPROVED,2023-03-11T19:03:16.772000Z,2023-03-11T19:14:42.071000Z,2023-03-11T19:14:42.554000,2023-03-11T19:14:42.496127Z,686,C18N4HK9,241,"Portuguese, English, Spanish",25,Female,Mixed,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
640cd06518314deeca01106b,b98ed816-508b-426a-be77-eb0f58055f48,APPROVED,2023-03-11T19:03:01.867000Z,2023-03-11T19:11:17.376000Z,2023-03-11T19:11:17.978000,2023-03-11T19:11:17.899884Z,496,C18N4HK9,233,"Portuguese, English",20,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
640cd06f3f9f9b9644756361,f0f0793a-6153-4164-8cf1-9ad659e86e1a,APPROVED,2023-03-11T19:03:43.463000Z,2023-03-11T19:25:12.260000Z,2023-03-11T19:25:12.715000,2023-03-11T19:25:12.649663Z,1289,C18N4HK9,291,English,20,Female,Black,South Africa,South Africa,South Africa,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640cd34cb7174fc20ff4a70d,88070009-b291-42eb-9b14-a61ffca57af5,APPROVED,2023-03-11T19:18:39.642000Z,2023-03-11T19:36:52.647000Z,2023-03-11T19:36:53.226000,2023-03-11T19:36:53.162783Z,1094,C18N4HK9,731,"English, Spanish",48,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time
640cd3524ee2ac65a16d3584,c1a745c1-51e1-411c-8f48-af7e8fb5d2a8,APPROVED,2023-03-11T19:15:33.874000Z,2023-03-11T19:22:57.053000Z,2023-03-11T19:22:57.545000,2023-03-11T19:22:57.486948Z,444,C18N4HK9,187,English,23,Male,Mixed,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
640cd353079368cc938c666b,59067d43-8479-43ce-833c-c285eeb9b641,APPROVED,2023-03-11T19:15:31.617000Z,2023-03-11T19:30:17.098000Z,2023-03-11T19:30:17.860000,2023-03-11T19:30:17.799969Z,886,C18N4HK9,399,"Czech, English",22,Male,White,Czech Republic,Czech Republic,Czech Republic,Czech,Yes,Part-Time
640cd35335712995dacb62cb,8a72ea2f-45d4-4451-ade5-d28f5f170d58,APPROVED,2023-03-11T19:15:33.296000Z,2023-03-11T19:20:18.015000Z,2023-03-11T19:20:18.494000,2023-03-11T19:20:18.435405Z,285,C18N4HK9,451,"Dutch, English, French, German",22,Male,White,Belgium,Belgium,Belgium,Dutch,Yes,Other
640cd35559bbf3469abcd3dc,4741a446-86d4-4538-ad4a-49574ef50217,APPROVED,2023-03-11T19:15:32.998000Z,2023-03-11T19:20:40.534000Z,2023-03-11T19:20:40.985000,2023-03-11T19:20:40.925020Z,308,C18N4HK9,274,"English, Greek",31,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
640cd355bec56c57c792d733,c128bfd5-7704-4c3a-acb8-bc29d706f205,APPROVED,2023-03-11T19:15:33.544000Z,2023-03-11T19:42:33.026000Z,2023-03-11T19:42:33.463000,2023-03-11T19:42:33.399894Z,1620,C18N4HK9,179,English,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
640cd357e7b331a61de29ac7,8ede123c-4b5e-4880-8097-ced36f129d3e,APPROVED,2023-03-11T19:15:54.713000Z,2023-03-11T19:25:42.516000Z,2023-03-11T19:25:43.347000,2023-03-11T19:25:43.286645Z,588,C18N4HK9,163,English,23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
640cd3585e7320ac5e1a16e4,47db3f71-ef4f-498d-bee7-f4ff654e0725,APPROVED,2023-03-11T19:15:38.191000Z,2023-03-11T19:23:30.685000Z,2023-03-11T19:23:31.280000,2023-03-11T19:23:31.218324Z,473,C18N4HK9,373,"German, Polish, English",25,Female,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
640cd35a5328f027d5fa4f2d,7e630885-867e-4689-ad21-9e6e576a4b51,APPROVED,2023-03-11T19:15:38.560000Z,2023-03-11T19:22:00.270000Z,2023-03-11T19:22:00.725000,2023-03-11T19:22:00.662833Z,382,C18N4HK9,676,"Catalan, English, Italian, Spanish, French",26,Female,White,Spain,Spain,Spain,Catalan,Yes,Part-Time
640cd35c3668f724b74dd0a9,48efbbf0-1b24-44cc-bdb9-1cbfc78ef2e1,APPROVED,2023-03-11T19:15:44.520000Z,2023-03-11T19:22:29.740000Z,2023-03-11T19:22:30.218000,2023-03-11T19:22:30.148960Z,406,C18N4HK9,612,"English, Spanish",27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
640cd35ceb41f8e2b8a554e8,7b9a7a9c-6a81-45c3-ab29-43357f37c201,APPROVED,2023-03-11T19:15:40.030000Z,2023-03-11T19:20:02.340000Z,2023-03-11T19:20:03.246000,2023-03-11T19:20:03.169456Z,263,C18N4HK9,158,"English, Portuguese",25,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
640cd8f52aeaa0b53fe5469d,1200c538-0571-45a4-a65c-b710a1503e75,APPROVED,2023-03-11T19:44:37.634000Z,2023-03-11T20:01:43.559000Z,2023-03-11T20:01:43.958000,2023-03-11T20:01:43.895665Z,1026,C18N4HK9,380,"Polish, English",22,Male,White,Poland,Poland,Poland,Polish,Yes,Other
640cd8f7074ce4faaaccdd91,f08b6fb2-4b57-4e00-be60-5cfccf824f71,APPROVED,2023-03-11T19:40:10.780000Z,2023-03-11T19:54:14.059000Z,2023-03-11T19:54:14.554000,2023-03-11T19:54:14.482962Z,844,C18N4HK9,210,English,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
640cd8f87fc1210b76c946f0,8a383bce-3171-47d4-bdf5-64bc47e9b396,APPROVED,2023-03-11T19:40:02.715000Z,2023-03-11T19:45:17.860000Z,2023-03-11T19:45:22.732000,2023-03-11T19:45:22.726604Z,316,C18N4HK9,294,"Portuguese, English",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
640cd8f95fa3a95c792beccb,a4dcdcbf-f07d-485a-936e-20bd4c3a4cd7,APPROVED,2023-03-11T19:39:49.420000Z,2023-03-11T19:45:56.560000Z,2023-03-11T19:45:59.055000Z,2023-03-11T19:45:59.187371Z,368,C18N4HK9,722,"German, Greek, English",31,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
640cd8f97889875b3daf9e92,d0ebe71d-ba8e-46d7-a324-18a929fc4928,APPROVED,2023-03-11T19:39:37.638000Z,2023-03-11T19:58:01.847000Z,2023-03-11T19:58:02.290000,2023-03-11T19:58:02.207355Z,1105,C18N4HK9,418,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
640cd8fbbffcffc47eccdd73,6ce36328-94a3-47c6-969f-82e1ee6c6d82,APPROVED,2023-03-11T19:39:51.977000Z,2023-03-11T19:46:52.630000Z,2023-03-11T19:46:53.147000,2023-03-11T19:46:53.061723Z,421,C18N4HK9,452,"French, English",27,Female,White,France,United Kingdom,France,French,No,Part-Time
640cd8fbc0524ca37bccdd67,30463a02-2018-4526-b990-e98c6505f52a,APPROVED,2023-03-11T19:39:53.213000Z,2023-03-11T19:48:47.883000Z,2023-03-11T19:48:48.400000,2023-03-11T19:48:48.326952Z,535,C18N4HK9,719,"English, Italian",26,Female,White,Italy,Italy,Italy,Italian,No,DATA_EXPIRED
640cd8fbcd056760b0cb62a9,e7bb73c8-a7a2-4d64-ae49-d4ad6d3e6fea,APPROVED,2023-03-11T19:40:53.212000Z,2023-03-11T19:59:35.881000Z,2023-03-11T19:59:36.306000,2023-03-11T19:59:36.244281Z,1123,C18N4HK9,272,English,23,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
640cd8fd9ba13bb3940c79de,b87af77c-a7b5-41aa-82a6-dd91959a9d13,APPROVED,2023-03-11T19:39:41.642000Z,2023-03-11T19:50:17.779000Z,2023-03-11T19:50:18.252000,2023-03-11T19:50:18.183900Z,637,C18N4HK9,478,"English, Spanish",28,Female,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED
640cd9a6dc02c375d1f4a72f,e5639ec2-c284-4916-aa24-46149c5fae0a,APPROVED,2023-03-11T19:42:30.975000Z,2023-03-11T19:54:40.686000Z,2023-03-11T19:54:41.114000,2023-03-11T19:54:41.054887Z,730,C18N4HK9,502,"Portuguese, Spanish, English, Italian",29,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Part-Time
640cda4781ab2af7154175fc,30043d00-c474-421c-a5a0-e5c9eb5914a6,APPROVED,2023-03-11T19:45:14.532000Z,2023-03-11T19:56:58.019000Z,2023-03-11T19:56:58.533000,2023-03-11T19:56:58.457850Z,704,C18N4HK9,147,"Portuguese, English",21,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Due to start a new job within the next month
640ce132605dcb1bf3e29ae3,cdbee915-68c9-43b8-b7df-5a3b20661b5c,APPROVED,2023-03-11T20:16:20.393000Z,2023-03-11T20:23:25.036000Z,2023-03-11T20:23:25.498000,2023-03-11T20:23:25.437624Z,425,C18N4HK9,587,"English, Polish",48,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
640ce133b3d58b8f9f756375,4a8dd110-f615-484a-96ef-d4032de70634,APPROVED,2023-03-11T20:16:00.704000Z,2023-03-11T20:26:52.006000Z,2023-03-11T20:26:52.526000,2023-03-11T20:26:52.467642Z,652,C18N4HK9,1115,"Hungarian, English",33,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
640ce1355d66c0bb14fa4ebc,3cf74519-c1ce-447e-9f47-fb93d0159759,APPROVED,2023-03-11T20:14:50.446000Z,2023-03-11T20:20:49.396000Z,2023-03-11T20:20:49.866000,2023-03-11T20:20:49.793531Z,359,C18N4HK9,809,"English, Hindi",23,Male,Asian,India,Canada,Canada,Hindi,Yes,Part-Time
640ce1359b78014ed6bcd3b9,7981a014-ac3c-49e4-a0db-3eece46b85d4,APPROVED,2023-03-11T20:15:09.793000Z,2023-03-11T20:19:18.270000Z,2023-03-11T20:19:18.752000,2023-03-11T20:19:18.691442Z,249,C18N4HK9,60,English,21,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
640ce135bd0ff719bf2becda,1b0c60a9-2b22-4fc8-a90e-e9c387d255b8,APPROVED,2023-03-11T20:14:47.783000Z,2023-03-11T20:22:42.634000Z,2023-03-11T20:22:43.080000,2023-03-11T20:22:42.999134Z,475,C18N4HK9,1217,"Russian, English, Ukrainian, Hebrew",43,Male,White,Ukraine,United Kingdom,Ukraine,Russian,Yes,Part-Time
640ce14664330736d78c66b0,20468f88-abee-4a69-8670-80e3666ded45,APPROVED,2023-03-11T20:16:23.978000Z,2023-03-11T20:30:57.780000Z,2023-03-11T20:30:58.415000,2023-03-11T20:30:58.353250Z,874,C18N4HK9,401,English,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
640ce150da4e1935722bec73,7b24fc87-6377-4a38-95c4-2fedb0ec8ca0,APPROVED,2023-03-11T20:15:12.758000Z,2023-03-11T20:41:50.360000Z,2023-03-11T20:41:50.840000,2023-03-11T20:41:50.766287Z,1598,C18N4HK9,164,"Afrikaans, English",34,Female,Asian,South Africa,South Africa,South Africa,English,Yes,Full-Time
640ce164ad208591084be5ec,495732f4-d1bc-4608-abe4-d38855ede69c,APPROVED,2023-03-11T20:15:37.398000Z,2023-03-11T20:26:22.180000Z,2023-03-13T08:52:54.953000,2023-03-11T20:26:22.746674Z,645,NOCODE,454,"Hungarian, English",23,Female,White,Hungary,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
640ce170632da0ae262becaf,5b2205bd-33f7-4200-b348-f1736b862821,APPROVED,2023-03-11T20:15:44.669000Z,2023-03-11T20:26:54.352000Z,2023-03-11T20:26:54.898000,2023-03-11T20:26:54.819329Z,670,C18N4HK9,78,English,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
640ce187e820874b0156a4c0,e200b3a0-bf4d-4464-8019-aad31c65d3a9,APPROVED,2023-03-11T20:16:10.231000Z,2023-03-11T20:21:51.266000Z,2023-03-11T20:21:51.730000,2023-03-11T20:21:51.654195Z,342,C18N4HK9,640,"Arabic, English",24,Female,Other,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
640ce18c0af54cc78bf2e2a1,b1e52807-6341-40a3-85f1-de04c6021ff5,APPROVED,2023-03-11T20:16:18.342000Z,2023-03-11T20:45:15.293000Z,2023-03-11T20:45:15.730000,2023-03-11T20:45:15.662315Z,1737,C18N4HK9,313,English,27,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Full-Time
640ce18d4a7e13ebebaf9ea4,442b5733-ed44-4041-a97c-bb80842222fe,APPROVED,2023-03-11T20:16:25.677000Z,2023-03-11T20:26:05.051000Z,2023-03-11T20:26:05.459000,2023-03-11T20:26:05.396036Z,580,C18N4HK9,33,"Polish, English",30,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
640ce19ad200283bb182f07d,f29fd3ea-db8d-4c93-943a-c92037cc9943,APPROVED,2023-03-11T20:16:29.829000Z,2023-03-11T20:28:43.318000Z,2023-03-11T20:28:44.061000,2023-03-11T20:28:43.987737Z,734,C18N4HK9,157,"English, Portuguese, Spanish",21,Female,White,Spain,Portugal,Spain,Spanish,Yes,Other
640ce1ecd1fe53bb04f5fac3,9622916d-a400-427b-a619-a8284483ec02,APPROVED,2023-03-11T20:18:06.446000Z,2023-03-11T20:32:07.064000Z,2023-03-11T20:32:07.511000,2023-03-11T20:32:07.454840Z,841,C18N4HK9,35,"English, Polish",22,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
640ce54d2c5c888158bf8390,9d6ea405-5a78-4547-ae9c-37338b2e9807,APPROVED,2023-03-11T20:32:13.202000Z,2023-03-11T20:45:36.406000Z,2023-03-11T20:45:36.916000,2023-03-11T20:45:36.850536Z,804,C18N4HK9,1386,"English, Spanish, Italian, French",55,Male,White,Italy,Italy,Italy,Italian,No,Full-Time
640ce54e50f94f2c14721fe9,91d30c3f-8f3a-4af4-8164-68b60d62ce50,APPROVED,2023-03-11T20:32:14.385000Z,2023-03-11T20:46:11.575000Z,2023-03-11T20:46:12.009000,2023-03-11T20:46:11.950320Z,838,C18N4HK9,428,"Polish, English",27,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
640ce54f0c8748fd30c94700,a7647b6b-1321-4175-a0c4-98e7cb2cfcad,APPROVED,2023-03-11T20:36:38.223000Z,2023-03-11T20:56:49.366000Z,2023-03-11T20:56:50.413000,2023-03-11T20:56:50.344415Z,1212,C18N4HK9,418,"English, Italian",30,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time
640ce54f265aa118074c7a34,cc1f3bc6-c0fd-4f6d-980b-a786d7c1d227,APPROVED,2023-03-11T20:32:33.223000Z,2023-03-11T20:55:55.560000Z,2023-03-11T20:55:56.036000,2023-03-11T20:55:55.972322Z,1403,C18N4HK9,968,"English, Italian, French, Spanish",37,Male,White,Italy,Italy,Italy,Italian,No,Full-Time
640ce555a5f2cec8f2a4938a,49bf07ca-70ac-41ab-8ed5-4775e8ae73dd,APPROVED,2023-03-11T20:33:06.682000Z,2023-03-11T20:41:38.973000Z,2023-03-11T20:41:39.447000,2023-03-11T20:41:39.378878Z,513,C18N4HK9,250,English,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
640ce55de4faab32a0011056,970f40f0-f55b-45c9-9973-42859fc03f27,APPROVED,2023-03-11T20:32:29.384000Z,2023-03-11T20:40:49.040000Z,2023-03-11T20:40:49.521000,2023-03-11T20:40:49.449345Z,500,C18N4HK9,201,"English, Portuguese, Spanish, Italian",23,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
640ce55e16597726210c7a14,f1073933-a6e1-467b-8f15-1b5e7733f744,APPROVED,2023-03-11T20:32:30.255000Z,2023-03-11T20:53:24.665000Z,2023-03-11T20:53:25.206000,2023-03-11T20:53:25.113388Z,1255,C18N4HK9,300,English,27,Female,DATA_EXPIRED,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
640ce55efa49b159a36ce6bd,1ff2a4d4-441e-4ca6-8ee8-85c574cbbed5,APPROVED,2023-03-11T20:32:30.977000Z,2023-03-11T20:50:49.842000Z,2023-03-11T20:50:50.262000,2023-03-11T20:50:50.192471Z,1099,C18N4HK9,300,English,52,Female,Black,South Africa,South Africa,South Africa,English,No,Part-Time
640ce56fa10e1b2f1b417644,527b8e48-4f9b-47b0-8942-b1b83c0c0ba4,APPROVED,2023-03-11T20:33:22.196000Z,2023-03-11T20:49:20.775000Z,2023-03-11T20:49:21.216000,2023-03-11T20:49:21.128445Z,959,C18N4HK9,491,"English, Tagalog-Filipino",27,Male,Mixed,Philippines,Canada,Canada,English,No,Full-Time
