"","technique","mean_time","lowerBound_CI","upperBound_CI","corrected_CI","lowerBound_CI_corr","upperBound_CI_corr"
"1","geo-icon",-119.283412739365,-237.355653630781,-18.8860806057395,0.983333333333333,-264.973094250603,1.5544067891934
"2","geo-uni",135.653744983373,62.7106100207676,211.658054293126,0.983333333333333,45.7638738864972,228.129340042116
"3","uni-icon",-254.937157722738,-358.582531579457,-144.280094381214,0.983333333333333,-377.928488314331,-119.17069518125
