"","technique","mean_time","lowerBound_CI","upperBound_CI","corrected_CI","lowerBound_CI_corr","upperBound_CI_corr"
"1","geo-icon",-0.241509433962264,-0.534166916475611,0.0726457277745244,0.95,-0.534166916475611,0.0726457277745244
